date,month,year,observation,document,description,category,credit,debit,id,created_date,updated_date,created_by_id,created_by,is_sample
"2025-10-13","10","2025","","","Despesas cartorárias e registrárias necessárias ao inventário (ONR/SREI)","Cartório","0","9.35","6987618c7dfcb4d5848a582b","2026-02-07T16:00:12.339000","2026-02-07T16:00:12.339000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-10-30","10","2025","","","Rendimento Aplicação","Financeira","7034.14","0","6987615c1414b80729ef3956","2026-02-07T15:59:24.530000","2026-02-07T15:59:24.530000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-09-30","9","2025","","","Rendimento Aplicação","Financeira","5358.86","0","6987613e5ddbbf5de716c600","2026-02-07T15:58:54.324000","2026-02-07T15:58:54.324000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-09-30","9","2025","","7012527361335235","ITR - IMPOSTO PROPRIEDADE TERRITORIAL RURAL","Fiscal","0","328.26","6987610f15d76cb4321da9ee","2026-02-07T15:58:07.876000","2026-02-07T15:58:07.876000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-09-30","9","2025","","7012527361351109","ITR - IMPOSTO PROPRIEDADE TERRITORIAL RURAL","Fiscal","0","1901.02","69875fa8a54341e196890b1b","2026-02-07T15:52:08.892000","2026-02-07T15:57:44.765000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-09-30","9","2025","TJLP IRPF - PARCELAMENTO","Nº 1:  Nº 2:   Nº3"," IRPF - DECLARAÇÃO DE AJUSTE ANUAl","Fiscal","0","16251.21","69875f9698d37cdb22623b6e","2026-02-07T15:51:50.791000","2026-02-07T15:51:50.791000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-09-10","9","2025","Marco Antonio Senju","","Venda de Safra/Arrendamento","Receita","99640.89","0","69875f38e2132346db4979f3","2026-02-07T15:50:16.583000","2026-02-07T15:50:16.583000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-08-14","8","2025","","Guia nº 8365850132499040","Depósito Judicial TJMG","Judicial","0","3250","69875f0f08b81b155e66e46a","2026-02-07T15:49:35.768000","2026-02-07T15:49:35.768000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-08-30","8","2025","","","Rendimento Aplicação","Financeira","6044.41","0","69875e5559129663524c15ca","2026-02-07T15:46:29.439000","2026-02-07T15:46:29.439000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-08-14","8","2025","Protocolo (AC011051308)","34261850087665454","Despesa Cartorária de Regularização Imobiliária","Cartório","0","602.24","69875cb6d7250fa3333bcaf1","2026-02-07T15:39:34.485000","2026-02-07T15:39:34.485000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-07-30","7","2025","Taxa estadual para emissão de documentos fiscais (SEFAZ/MG)","","Diligência fiscal – SEFAZ Minas Gerais","Taxas ","0","266.06","69875c4ead7fb903d326926e","2026-02-07T15:37:50.550000","2026-02-07T15:37:50.550000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-07-18","7","2025","Protocolo (AC009558791)","34261850087610655","Despesa Cartorária de Regularização Imobiliária","Cartório","0","3117.32","69875bffad7fb903d326923d","2026-02-07T15:36:31.803000","2026-02-07T15:36:31.803000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-07-18","7","2025","Protocolo (AC009558791)","34261850087610655","Despesa Cartorária de Regularização Imobiliária","Cartório","0","2195.63","69875bbb0b60f63ad00d37c4","2026-02-07T15:35:23.689000","2026-02-07T15:35:23.689000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-07-16","7","2025","TRIB DE JUSTICA DO DF-CORREGEDORIA DA
JUSTICA","","Despesa jurídica e operacional do espólio","Taxas ","0","13.85","69875a3a0f5a4e4ee8acc895","2026-02-07T15:28:58.737000","2026-02-07T15:28:58.737000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-07-15","7","2025","Marco Antonio Senju","","Venda de Safra/Arrendamento","Receita","99640.89","0","6987597cb98075bc1488f927","2026-02-07T15:25:48.710000","2026-02-07T15:25:48.710000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-07-30","7","2025","","","Rendimento Aplicação","Financeira","4403.44","0","6987591aa467ff1929b87ee7","2026-02-07T15:24:10.810000","2026-02-07T15:24:10.810000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-06-30","6","2025","","","Rendimento Aplicação","Financeira","3619.99","0","69875901dcbe627483f1312e","2026-02-07T15:23:45.136000","2026-02-07T15:24:43.799000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-06-27","6","2025","Consultar situação fiscal | regularizar pendências | apurar impostos | acompanhar processos na Receita
","Marr Servicos Contabeis Sociedade U - 41.191.769 /0001-11 ","Diligências fiscais","Honorários Contábeis","0","520","698758f29800a1523bcc6038","2026-02-07T15:23:30.034000","2026-02-07T15:23:30.034000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-06-30","6","2025","TJLP IRPF - PARCELAMENTO","7032518189114558"," IRPF - DECLARAÇÃO DE AJUSTE ANUAl","Fiscal","0","5248.94","6987587b6f202e7e058f29e2","2026-02-07T15:21:31.460000","2026-02-07T15:21:31.460000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-05-30","5","2025","Tesouro Nacional - 00.394.460/0409-50 - STN
Agência: 1 Conta: 62870515-8","","Tesouro Nacional -","Taxas ","0","46.28","6987584a75e28983307fb4b9","2026-02-07T15:20:42.074000","2026-02-07T15:20:42.074000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-05-30","5","2025","TJLP IRPF - PARCELAMENTO","7032515002869237"," IRPF - DECLARAÇÃO DE AJUSTE ANUAl","Fiscal","0","5194.8","69875811ee951037f1ec516e","2026-02-07T15:19:45.430000","2026-02-07T15:19:45.430000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-05-30","5","2025","TJLP IRPF - PARCELAMENTO","7012514676491339"," IRPF - DECLARAÇÃO DE AJUSTE ANUAl","Fiscal","0","6123.04","698757eab6a9598c441bb3cb","2026-02-07T15:19:06.637000","2026-02-07T15:19:06.637000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-05-30","5","2025","","","Rendimento Aplicação","Financeira","5709.16","0","6987579d6a2958be5e063140","2026-02-07T15:17:49.219000","2026-02-07T15:17:49.219000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-04-30","4","2025","TJLP IRPF - PARCELAMENTO","07032511961995239"," IRPF - DECLARAÇÃO DE AJUSTE ANUAl","Fiscal","0","5144.46","6987572943c92ec07b171901","2026-02-07T15:15:53.307000","2026-02-07T15:16:09.418000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-04-30","4","2025","","","Rendimento Aplicação","Financeira","2589.68","0","69875701f5fa98be022bcaad","2026-02-07T15:15:13.134000","2026-02-07T15:15:13.134000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-04-30","4","2025","CONTRATO DE PRESTAÇÃO DE SERVIÇOS ADVOCATÍCIOS que entre si fazem, de um lado, como CONTRATANTE ESPÓLIO DE JOAQUIM MACHADO ROCHA
assessoria e consultoria jurídica, com acompanhamento em todo o procedimento para alienação do imóvel rural denominado Sítio Veredas I, com a área de 147,8799ha, (cento e quarenta e sete hectares oitenta e sete ares e noventa e nove centiares), objeto da matrícula n.º 37.661, ficha n.º 37.643, livro 02, do Cartório de Registro de Imóveis de Paracatu-MG, antiga matrícula n.º 18.290, ficha n.º 17.852, livro 02, do Cartório de Registro de Imóveis de Paracatu-MG,","NFS-e: ","Diligências,  assessoria e consultoria jurídica, com acompanhamento em todo o procedimento para alienação do imóvel rural denominado Sítio Veredas I, ","Diligências,  assessoria e consultoria jurídica, com acompanhamento em todo o procedimento para alienação do imóvel rural denominado Sítio Veredas I, ","0","50000","698756e65740da74b9abe6c1","2026-02-07T15:14:46.492000","2026-02-07T15:14:46.492000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-03-30","3","2025","","","Rendimento Aplicação","Financeira","3466.75","0","698756bccc5351c6ee76ea5a","2026-02-07T15:14:04.825000","2026-02-07T15:14:04.825000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-03-29","3","2025","TJLP IRPF - PARCELAMENTO","7032508665522526"," IRPF - DECLARAÇÃO DE AJUSTE ANUAl","Fiscal","0","5098.86","6987567fbe3ffed9e88a181d","2026-02-07T15:13:03.125000","2026-02-07T15:16:27.107000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-03-31","3","2025","Marco Antonio Senju","","Venda de Safra/Arrendamento","Receita","186653","0","698755cd15d76cb4321da30f","2026-02-07T15:10:05.774000","2026-02-07T15:10:05.774000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-03-30","3","2025","CONTRATO DE PRESTAÇÃO DE SERVIÇOS ADVOCATÍCIOS que entre si fazem, de um lado, como CONTRATANTE ESPÓLIO DE JOAQUIM MACHADO ROCHA
assessoria e consultoria jurídica, com acompanhamento em todo o procedimento para alienação do imóvel rural denominado Sítio Veredas I, com a área de 147,8799ha, (cento e quarenta e sete hectares oitenta e sete ares e noventa e nove centiares), objeto da matrícula n.º 37.661, ficha n.º 37.643, livro 02, do Cartório de Registro de Imóveis de Paracatu-MG, antiga matrícula n.º 18.290, ficha n.º 17.852, livro 02, do Cartório de Registro de Imóveis de Paracatu-MG,","NFS-e: ","Diligências,  assessoria e consultoria jurídica, com acompanhamento em todo o procedimento para alienação do imóvel rural denominado Sítio Veredas I, ","Diligências,  assessoria e consultoria jurídica, com acompanhamento em todo o procedimento para alienação do imóvel rural denominado Sítio Veredas I, ","0","50000","698755a7c3b4774dfcbb97b3","2026-02-07T15:09:27.821000","2026-02-07T15:09:27.821000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-03-19","3","2025","Levantar documentos para licenciamento |ambiental | Vistorias em campo | Coletar dados (água, solo, ruído, vegetação) | Preparar respostas a órgãos ambientais | Acompanhar processos no órgão licenciador | Regularizar pendências ambientais | Atualizar cadastros (CAR, CTF/APP, etc.) ","","Diligências ambientais - AGROSOLOS AGRONOMIA E MEIO AMB","Ambiental","0","400","6987559c5ee695f92d24df8a","2026-02-07T15:09:16.009000","2026-02-07T15:09:16.009000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-02-28","2","2025","DEB AUT. RECEITA FEDERAL DO BRASIL RFB- DARA PARC -pagamento de valor final","PARC904412000963881821","Parcelamento REFIS","Fiscal","0","3010.63","6987554eee6cfba4b33a2919","2026-02-07T15:07:58.654000","2026-02-07T15:07:58.654000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-02-28","2","2025","DEB AUT. RECEITA FEDERAL DO BRASIL RFB- DARA PARC -pagamento de valor final","PARC902012000943885721","Parcelamento REFIS","Fiscal","0","22592.37","6987551b60a970f8de25a35d","2026-02-07T15:07:07.994000","2026-02-07T15:07:07.994000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-02-28","2","2025","CONTRATO DE PRESTAÇÃO DE SERVIÇOS ADVOCATÍCIOS que entre si fazem, de um lado, como CONTRATANTE ESPÓLIO DE JOAQUIM MACHADO ROCHA
assessoria e consultoria jurídica, com acompanhamento em todo o procedimento para alienação do imóvel rural denominado Sítio Veredas I, com a área de 147,8799ha, (cento e quarenta e sete hectares oitenta e sete ares e noventa e nove centiares), objeto da matrícula n.º 37.661, ficha n.º 37.643, livro 02, do Cartório de Registro de Imóveis de Paracatu-MG, antiga matrícula n.º 18.290, ficha n.º 17.852, livro 02, do Cartório de Registro de Imóveis de Paracatu-MG,","NFS-e: ","Diligências,  assessoria e consultoria jurídica, com acompanhamento em todo o procedimento para alienação do imóvel rural denominado Sítio Veredas I, ","Diligências,  assessoria e consultoria jurídica, com acompanhamento em todo o procedimento para alienação do imóvel rural denominado Sítio Veredas I, ","0","50000","698754483de58c99bdd940cc","2026-02-07T15:03:36.216000","2026-02-07T15:03:36.216000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-02-28","2","2025","TJLP IRPF - PARCELAMENTO","7032505935827737"," IRPF - DECLARAÇÃO DE AJUSTE ANUAl","Fiscal","0","5051.85","698754161062940ef977983b","2026-02-07T15:02:46.915000","2026-02-07T15:02:46.915000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-02-28","2","2025","Marco Antonio Senju","","Venda de Safra/Arrendamento","Receita","215636","0","698753d8dfc1de0caf732238","2026-02-07T15:01:44.155000","2026-02-07T15:01:44.155000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-02-28","2","2025","","","Rendimento Aplicação","Financeira","1092.51","0","69875365bab62528f9a071f1","2026-02-07T14:59:49.240000","2026-02-07T14:59:49.240000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-01-30","1","2025","Marco Antonio Senju","","Venda de Safra/Arrendamento","Receita","90000","0","698753199f20c8d96e15b3f8","2026-02-07T14:58:33.856000","2026-02-07T14:58:33.856000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-01-31","1","2025","TJLP IRPF - PARCELAMENTO","7032502800245328"," IRPF - DECLARAÇÃO DE AJUSTE ANUAl","Fiscal","0","5003.88","698752e1bd32b84f91f3240b","2026-02-07T14:57:37.011000","2026-02-07T14:57:37.011000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-01-31","1","2025","","NFS-e: ","Diligências,  assessoria e consultoria jurídica, com acompanhamento em todo o procedimento para alienação do imóvel rural denominado Sítio Veredas I, ","Diligências,  assessoria e consultoria jurídica, com acompanhamento em todo o procedimento para alienação do imóvel rural denominado Sítio Veredas I, ","0","50000","69875295baf828c84ad4991e","2026-02-07T14:56:21.621000","2026-04-19T15:46:40.489000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-01-30","1","2025","","","Rendimento Aplicação","Bancário","2297.63","0","69874dc70f5a4e4ee8acbadf","2026-02-07T14:35:51.835000","2026-02-07T14:35:51.835000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
"2025-01-01","1","2025","","","*SALDO FINAL 2024*","Saldo Consolidado","197697.95","0","69874d8a4b0c03ce6fa2d8fd","2026-02-07T14:34:50.419000","2026-04-20T15:37:24.199000","6941772d55143a7b09d7edbd","sentinellabpo@gmail.com","false"
